"Aimard_BanditsArizona" "Aimard_GrandChefAucas" "Aimard_TrappeursArkansas" "FevalPP_CavalierFortune" "FevalPP_ErrantsNuit" "FevalPP_JeanDiable" "Flaubert_Education" "Flaubert_MadameBovary" "Flaubert_Sallambo" "France_CrimeSylvestreBonnard" "France_MannequinOsier" "France_Thais" "Gaboriau_CrimeOrcival" "Gaboriau_Lerouge" "Gaboriau_MonsieurLecoq" "Huysmans_ARebours" "Huysmans_SœursVatard" "Malot_Cara" "Malot_ClotildeMartory" "Malot_Ghislaine" "Maupassant_BelAmi" "Maupassant_PierreJean" "Maupassant_UneVie" "Mirbeau_AbbeJules" "Mirbeau_JardinSupplices" "Mirbeau_SebastienRoch" "Ponson_Breda" "Ponson_CordePendu" "Ponson_RocambolePrison" "Stolz_DessusHaie" "Stolz_MaisonRoulante" "Stolz_TresorNanette" "Verne_ArchipelFeu" "Verne_DeuxAnsVacances" "Verne_VingtMilleLieues" "Zola_Germinal" "Zola_Nana" "Zola_Oeuvre"
"Gaboriau_MonsieurLecoq" 0.972548071711063 0.931575419571982 0.977725784628959 0.958062231378516 0.975758782225987 0.953528291146076 1.09436775118568 1.15167619396409 1.17249310074862 1.08650449023577 1.05418614787816 1.12919923189571 0.639597584279306 0.617410314275981 0 1.12820809747098 1.12074386037257 0.941365203474901 0.960841687993275 0.923122557813403 1.06915036521222 1.09464559523489 1.13321492582282 1.10917159172036 1.13605464364582 1.11139824193099 0.995558973650821 0.924953691664427 0.925589451410381 1.02665022115073 1.02279975103578 1.07916336340775 0.968179350150065 1.02799316737652 1.08720027483499 1.09415913754872 1.09153783936454 1.13945007392679
"Huysmans_ARebours" 1.09723017391625 1.08666921667738 1.07967317204468 1.20084830023545 1.11526385927183 1.08238705478978 0.930323429381647 0.892438833424677 0.82422486898534 0.978191093011915 0.794531177937088 0.843856170519463 1.12408624039259 1.17427551191385 1.12820809747098 0 0.833975003740196 1.18046336946475 1.17085478609112 1.12051527686926 1.13490101800664 1.06689449206833 0.979558757786403 0.855444808639259 0.819330230558338 0.798589340740363 1.21169140664329 1.17184523172113 1.22460818832024 1.0728160097531 1.11459722591249 1.14978654300209 0.985819226361689 0.958403675131478 0.882292763380095 0.975912163416281 1.03918080007981 0.901198427514313
"Huysmans_SœursVatard" 1.18728766955932 1.23525585774903 1.20592472648621 1.08423765660972 1.1188354366207 1.17463414113236 0.809774253275668 0.805133481511801 0.890735540458471 1.07458989166526 1.05292266057321 1.03897382652494 1.09759383139851 1.13343014151123 1.12074386037257 0.833975003740196 0 1.10060845993733 1.12881857689507 1.05287896575788 0.904676891213244 0.920311506181333 0.896693757607236 1.00066505997397 1.01292644171992 0.996529799337121 1.03552156615528 1.17005262113262 1.09204215075093 1.03049803243296 1.00868196135322 1.03523018747709 1.07907864803268 1.03174890014997 1.11092688172916 0.777794937368384 0.766833302893426 0.823229876970774
"Malot_Cara" 1.00028931491568 1.05869163560754 1.06345613711492 1.05938736980025 1.17984088898604 1.10294550179115 1.0963593192205 1.16195915140803 1.29833352443377 0.979660188231366 1.07943959307899 1.12234877643625 0.865238451912774 0.816348689051722 0.941365203474901 1.18046336946475 1.10060845993733 0 0.577811761590696 0.482866165010157 1.01132684032014 1.00084944211888 1.14246683884153 1.12748453592068 1.18262796280319 1.10414189428742 0.92528579238333 1.00648871052246 0.976902581470487 0.906222271126327 0.998092166189522 0.85308799747984 0.949328162042846 1.01901916251159 1.10976749349203 1.22292390598116 1.11903324238759 1.1802536282877
"Malot_ClotildeMartory" 0.919493880542986 1.03131775726669 1.06880185057279 1.04150295253642 1.1518426024139 1.00503686205418 1.14449339914667 1.22746061295765 1.2654656031811 0.844159836555965 1.00911775956847 1.12821284826085 0.876461009155016 0.821037550698491 0.960841687993275 1.17085478609112 1.12881857689507 0.577811761590696 0 0.622630920744255 1.09798282152318 1.11254801262252 1.23926309446353 1.12817016027678 1.03696787647179 1.06406356483922 0.933187782632843 0.997543626784755 0.977760082598674 0.962598484044644 1.0543991184662 0.871838091675922 0.974362418685433 1.02180686270827 0.979732292696758 1.23800995798642 1.23319474409128 1.19100457219577
"Malot_Ghislaine" 1.04455254776425 1.09795724102955 1.09325076331268 1.06516880040717 1.15753052059832 1.05811911876796 1.07879731665067 1.1279573253876 1.28816254638418 0.976855246294815 1.02506158208283 1.17931514588426 0.88272718328253 0.856637816267075 0.923122557813403 1.12051527686926 1.05287896575788 0.482866165010157 0.622630920744255 0 1.04191721135405 1.0141167708015 1.12812674639695 1.14365149499778 1.20809382875755 1.10213957558432 1.0113010553152 0.995111844244459 0.973274478478294 0.914010424320279 0.977002999301444 0.919670243463424 0.933801227484827 0.97628638239488 1.09026227661681 1.17415999864035 1.08871843710236 1.16733192734045
"Maupassant_BelAmi" 1.1460089591955 1.16259600764834 1.17383033432849 0.967839332448986 1.01228949813221 1.07817971511486 0.844957711478976 0.850169377937235 1.04387870148359 1.0688435861591 1.1224382139247 1.11879205740508 1.03673164164795 1.06792440482084 1.06915036521222 1.13490101800664 0.904676891213244 1.01132684032014 1.09798282152318 1.04191721135405 0 0.685594593262584 0.675600543364227 1.02717024516441 1.09725893951254 1.04470155970446 0.901974046805595 1.00015274168038 0.960616991403297 1.07360759031689 1.04846036319928 1.05048747758094 1.20405359205741 1.19133013469905 1.18034460613295 0.931785378976886 0.7529145125959 0.901955906784007
"Maupassant_PierreJean" 1.14640932687344 1.1163661638975 1.12133656292416 1.07685318075756 1.0701318705206 1.12447698498043 0.973770953402536 0.933618772955291 1.03899977044822 1.09870846046921 1.10961280769504 1.01943140395676 1.04466588428214 1.05628126762889 1.09464559523489 1.06689449206833 0.920311506181333 1.00084944211888 1.11254801262252 1.0141167708015 0.685594593262584 0 0.716735089846021 0.979683763986838 1.06242291183319 0.949752822156137 1.03163143813612 1.0741882982752 1.06868887521191 0.991992197063878 1.00949767820267 1.02391614390485 1.09113672474269 1.09620859550876 1.12105923295972 0.964768411648823 0.904619655560835 0.926756853445059
"Maupassant_UneVie" 1.21882216327222 1.13306883626888 1.11519193865961 1.08930945143756 0.990686231480635 1.10211580853001 0.87667565810514 0.718589892823363 0.840952872684358 1.14286749093061 1.14418773810147 0.98805581645363 1.1867654043058 1.18974865082501 1.13321492582282 0.979558757786403 0.896693757607236 1.14246683884153 1.23926309446353 1.12812674639695 0.675600543364227 0.716735089846021 0 0.908876825279818 1.07078134540147 0.945029139459792 1.05978520885445 1.14741966004672 1.14769387408795 1.02283164840911 0.988972068535305 1.04098628027371 1.15078647143396 1.10884822558465 1.13370851841165 0.811744097657335 0.797964545765027 0.841074715831362
"Mirbeau_AbbeJules" 1.12999796660747 1.09828502227808 1.09622386227781 1.07111728686326 1.0365853816712 1.04510566139015 1.02546024262138 0.916762136674487 0.944532412683778 0.955194591818587 0.965235003622054 0.846136535362497 1.12014875969984 1.11306314660278 1.10917159172036 0.855444808639259 1.00066505997397 1.12748453592068 1.12817016027678 1.14365149499778 1.02717024516441 0.979683763986838 0.908876825279818 0 0.719253910531752 0.572649810444749 1.08680368120344 1.10687248465521 1.12348305136998 1.00799938577064 1.038300394216 1.05608773790927 1.16957667132541 1.16730670786238 1.09471486411177 0.974353361178981 0.970647276950285 0.901011267387966
